19500103,16.66,16.66,16.66,16.66,1400000.0
19500104,16.47,16.47,16.47,16.47,2100000.0
19500105,16.391804154302672,16.391804154302672,16.391804154302672,16.391804154302672,2833333.0
19500106,16.34339362815293,16.34339362815293,16.34339362815293,16.34339362815293,2233333.0
19500107,16.237517697699644,16.237517697699644,16.237517697699644,16.237517697699644,1713333.0
19500109,16.24701887833025,16.24701887833025,16.24701887833025,16.24701887833025,2800000.0
19500110,16.294580409004514,16.294580409004514,16.294580409004514,16.294580409004514,2400000.0
19500111,16.23717143516187,16.23717143516187,16.23717143516187,16.23717143516187,2922222.0
19500112,16.550703709802207,16.550703709802207,16.550703709802207,16.550703709802207,3300000.0
19500113,16.63957980370926,16.63957980370926,16.63957980370926,16.63957980370926,3700000.0
19500114,16.6595433067731,16.6595433067731,16.6595433067731,16.6595433067731,3024444.0
19500116,16.589503184762638,16.589503184762638,16.589503184762638,16.589503184762638,1622222.0
19500117,16.450595861445247,16.450595861445247,16.450595861445247,16.450595861445247,1988889.0
19500118,16.46035303574029,16.46035303574029,16.46035303574029,16.46035303574029,1744444.0
19500119,16.440815524718637,16.440815524718637,16.440815524718637,16.440815524718637,1300000.0
19500120,16.41157874548085,16.41157874548085,16.41157874548085,16.41157874548085,1600000.0
19500121,16.37273477211876,16.37273477211876,16.37273477211876,16.37273477211876,1651111.0
19500123,16.392065037493165,16.392065037493165,16.392065037493165,16.392065037493165,1488889.0
19500124,16.450192927697042,16.450192927697042,16.450192927697042,16.450192927697042,1388889.0
19500125,16.567276151381723,16.567276151381723,16.567276151381723,16.567276151381723,1888889.0
19500126,16.577172971065938,16.577172971065938,16.577172971065938,16.577172971065938,1277778.0
19500127,16.487995112883276,16.487995112883276,16.487995112883276,16.487995112883276,1388889.0
19500128,16.40957420866029,16.40957420866029,16.40957420866029,16.40957420866029,1486667.0
19500130,16.293056521971575,16.293056521971575,16.293056521971575,16.293056521971575,1822222.0
19500131,16.26433785595165,16.26433785595165,16.26433785595165,16.26433785595165,1877778.0
